Id,y
10000.0,-66.00242349022524
10001.0,451.4065044011084
10002.0,-461.67641706025097
10003.0,40.50120875372254
10004.0,-126.74472245402683
10005.0,-342.53455181921925
10006.0,-396.5555421135493
10007.0,335.5412790790541
10008.0,-99.51242087061561
10009.0,304.8125398062462
10010.0,68.89453048977913
10011.0,412.36919545586784
10012.0,54.94237102476282
10013.0,-17.005550754778646
10014.0,-597.8499575722033
10015.0,443.50228878637023
10016.0,144.77448697802774
10017.0,-57.41116367253183
10018.0,134.38782757745136
10019.0,-108.9837759890983
10020.0,153.8248284250524
10021.0,611.7359836021434
10022.0,588.3896503383656
10023.0,-131.01679995800623
10024.0,-61.13562114122219
10025.0,-374.24849531693377
10026.0,74.15799307964686
10027.0,137.43837873608922
10028.0,420.08661179675045
10029.0,196.7656257134271
10030.0,268.44284980050736
10031.0,638.4749102510481
10032.0,127.37873138690428
10033.0,1.3491187583996722
10034.0,22.71045317740275
10035.0,342.2395345225314
10036.0,307.70396697414105
10037.0,348.13820870090933
10038.0,-168.65286130733756
10039.0,-20.221130904616142
10040.0,-551.7499275730547
10041.0,-429.9718040666996
10042.0,261.89195870671654
10043.0,389.82042612918224
10044.0,-96.16562227355675
10045.0,-210.71080125630724
10046.0,278.8818687839867
10047.0,-427.45330103100554
10048.0,-172.90325291755377
10049.0,467.26437835573574
10050.0,-631.5587355873785
10051.0,-355.53165933814074
10052.0,143.17327553858965
10053.0,69.19920259893452
10054.0,275.5882739767005
10055.0,-263.188612204078
10056.0,167.49830723239478
10057.0,104.57789589013063
10058.0,230.07008661005509
10059.0,20.988026644575232
10060.0,-4.822581262501188
10061.0,-201.92294081061794
10062.0,560.0639265657157
10063.0,55.28847625244281
10064.0,671.3015746917673
10065.0,-493.74873828518065
10066.0,-279.35303673256345
10067.0,-53.71252761313965
10068.0,379.6981955009395
10069.0,315.07141085795445
10070.0,169.13001732612494
10071.0,-271.5993032689819
10072.0,783.8022226749583
10073.0,44.577311515543634
10074.0,57.40678005457465
10075.0,-161.07827414305382
10076.0,-220.66957847883498
10077.0,223.2412944292694
10078.0,352.6655955437229
10079.0,13.16329136626588
10080.0,-461.9941469856856
10081.0,305.37214669139655
10082.0,-230.59656173858613
10083.0,359.07444324250844
10084.0,-430.2605633758776
10085.0,-115.54882205545466
10086.0,-88.96006387866447
10087.0,-488.29018980799503
10088.0,-139.3503385471223
10089.0,57.33880810852097
10090.0,-190.33624272164528
10091.0,-6.508092914823515
10092.0,189.29107774699995
10093.0,346.603678185623
10094.0,871.6273206485073
10095.0,-147.01353738652506
10096.0,443.48993777938745
10097.0,-30.49843297443564
10098.0,185.46345753443876
10099.0,-119.91717151731419
10100.0,43.57523800180589
10101.0,58.31857155223595
10102.0,-197.15246829837915
10103.0,-70.47160678840504
10104.0,-342.846053288633
10105.0,-29.233589873713267
10106.0,49.52292929609838
10107.0,-16.246144137909848
10108.0,33.77506926160358
10109.0,-68.8830774832347
10110.0,25.86339949369242
10111.0,-617.3142842716363
10112.0,-185.90441301192985
10113.0,323.7831061093567
10114.0,-35.66219572212334
10115.0,-733.5297711613117
10116.0,-240.73856264733453
10117.0,-381.97314662421064
10118.0,75.31994462168684
10119.0,36.61032645911077
10120.0,-28.756270225022227
10121.0,-481.1606279685437
10122.0,408.85023042295035
10123.0,-765.0217471990893
10124.0,178.0726965163557
10125.0,-7.649879385670055
10126.0,134.7968462337464
10127.0,-477.4585142128222
10128.0,-248.70625301321283
10129.0,-361.88465722382824
10130.0,-18.755611748551914
10131.0,7.7956043744324095
